time,commanded_deg,real_deg,sim_deg,error_deg,real_vel_deg_s,sim_vel_deg_s,experiment_id,load_condition
0.001184,-44.5605,-44.1211,-44.1211,0.0000,0.0,0.000,staircase2,no_load
0.011584,-44.5605,-44.1211,-44.1211,0.0000,0.0,0.000,staircase2,no_load
0.021821,-44.5605,-44.1211,-44.1211,0.0000,0.0,0.000,staircase2,no_load
0.032957,-44.5605,-44.1211,-44.1211,0.0000,0.0,0.000,staircase2,no_load
0.043343,-44.5605,-44.1211,-44.1211,0.0000,0.0,0.000,staircase2,no_load
0.054121,-44.5605,-44.1211,-44.1211,0.0000,0.0,0.000,staircase2,no_load
0.064274,-44.5605,-44.1211,-44.1211,0.0000,0.0,0.000,staircase2,no_load
0.074905,-44.5605,-44.1211,-44.2085,0.0874,0.0,-8.736,staircase2,no_load
0.085097,-44.5605,-44.1211,-44.2747,0.1536,0.0,-4.417,staircase2,no_load
0.095336,-44.5605,-44.1211,-44.3070,0.1859,0.0,-3.231,staircase2,no_load
0.10555,-44.5605,-44.1211,-44.3442,0.2231,0.0,-3.721,staircase2,no_load
0.115808,-44.5605,-44.1211,-44.3765,0.2554,0.0,-3.223,staircase2,no_load
0.126063,-44.5605,-44.1211,-44.4038,0.2827,0.0,-2.730,staircase2,no_load
0.136209,-44.5605,-44.1211,-44.4269,0.3058,0.0,-2.309,staircase2,no_load
0.146436,-44.5605,-44.1211,-44.4464,0.3253,0.0,-1.952,staircase2,no_load
0.15706,-44.5605,-44.1211,-44.4629,0.3418,0.0,-1.650,staircase2,no_load
0.167511,-44.5605,-44.1211,-44.4768,0.3557,0.0,-1.395,staircase2,no_load
0.177667,-44.5605,-44.1211,-44.4886,0.3675,0.0,-1.179,staircase2,no_load
0.187884,-44.5605,-44.1211,-44.4986,0.3775,0.0,-0.997,staircase2,no_load
0.198301,-44.5605,-44.1211,-44.5070,0.3859,0.0,-0.843,staircase2,no_load
0.208754,-44.5605,-44.1211,-44.5141,0.3930,0.0,-0.712,staircase2,no_load
