time,commanded_deg,real_deg,sim_deg,error_deg,real_vel_deg_s,sim_vel_deg_s,experiment_id,load_condition
0.000871,0.0,0.1318,0.1326,-0.0008,0.0,0.000,step_20,no_load
0.011284,0.0,0.1318,0.1326,-0.0008,0.0,0.000,step_20,no_load
0.022041,0.0,0.1318,0.1326,-0.0008,0.0,0.000,step_20,no_load
0.032756,0.0,0.1318,0.1326,-0.0008,0.0,0.000,step_20,no_load
0.04346,0.0,0.1318,0.1326,-0.0008,0.0,0.000,step_20,no_load
0.054157,0.0,0.1318,0.1326,-0.0008,0.0,0.000,step_20,no_load
0.065155,0.0,0.1318,0.1326,-0.0008,0.0,0.000,step_20,no_load
0.076246,0.0,0.1318,0.1200,0.0118,0.0,-1.260,step_20,no_load
0.087195,0.0,0.1318,0.1078,0.0240,0.0,-1.229,step_20,no_load
0.097703,0.0,0.1318,0.0968,0.0350,0.0,-1.096,step_20,no_load
0.108477,0.0,0.1318,0.0870,0.0448,0.0,-0.975,step_20,no_load
0.119183,0.0,0.1318,0.0784,0.0534,0.0,-0.868,step_20,no_load
0.129695,0.0,0.1318,0.0706,0.0612,0.0,-0.772,step_20,no_load
0.14048,0.0,0.1318,0.0606,0.0712,0.0,-0.668,step_20,no_load
0.150804,0.0,0.1318,0.0549,0.0769,0.0,-0.577,step_20,no_load
0.161572,0.0,0.1318,0.0497,0.0821,0.0,-0.513,step_20,no_load
0.172528,0.0,0.1318,0.0451,0.0867,0.0,-0.458,step_20,no_load
0.182951,0.0,0.1318,0.0411,0.0907,0.0,-0.409,step_20,no_load
0.193301,0.0,0.1318,0.0374,0.0944,0.0,-0.367,step_20,no_load
0.203651,0.0,0.1318,0.0341,0.0977,0.0,-0.330,step_20,no_load
0.214423,0.0,0.1318,0.0311,0.1007,0.0,-0.298,step_20,no_load
0.224843,0.0,0.1318,0.0284,0.1034,0.0,-0.269,step_20,no_load
0.235191,0.0,0.1318,0.0249,0.1069,0.0,-0.237,step_20,no_load
0.246094,0.0,0.1318,0.0228,0.1090,0.0,-0.210,step_20,no_load
0.256365,0.0,0.1318,0.0209,0.1109,0.0,-0.191,step_20,no_load
0.267041,0.0,0.1318,0.0191,0.1127,0.0,-0.173,step_20,no_load
0.277414,0.0,0.1318,0.0175,0.1143,0.0,-0.158,step_20,no_load
0.2878,0.0,0.1318,0.0161,0.1157,0.0,-0.144,step_20,no_load
0.298542,0.0,0.1318,0.0148,0.1170,0.0,-0.131,step_20,no_load
0.309251,0.0,0.1318,0.0136,0.1182,0.0,-0.119,step_20,no_load
0.320017,0.0,0.1318,0.0120,0.1198,0.0,-0.106,step_20,no_load
0.330525,0.0,0.1318,0.0111,0.1207,0.0,-0.095,step_20,no_load
0.340732,0.0,0.1318,0.0102,0.1216,0.0,-0.087,step_20,no_load
0.350961,0.0,0.1318,0.0094,0.1224,0.0,-0.079,step_20,no_load
0.361675,0.0,0.1318,0.0087,0.1231,0.0,-0.072,step_20,no_load
0.371944,0.0,0.1318,0.0080,0.1238,0.0,-0.066,step_20,no_load
0.382578,0.0,0.1318,0.0074,0.1244,0.0,-0.061,step_20,no_load
0.393275,0.0,0.1318,0.0068,0.1250,0.0,-0.055,step_20,no_load
0.404154,0.0,0.1318,0.0063,0.1255,0.0,-0.051,step_20,no_load
0.414829,0.0,0.1318,0.0059,0.1259,0.0,-0.046,step_20,no_load
0.425657,0.0,0.1318,0.0053,0.1265,0.0,-0.042,step_20,no_load
0.435808,0.0,0.1318,0.0049,0.1269,0.0,-0.037,step_20,no_load
0.446399,0.0,0.1318,0.0045,0.1273,0.0,-0.034,step_20,no_load
0.456604,0.0,0.1318,0.0042,0.1276,0.0,-0.031,step_20,no_load
0.467071,0.0,0.1318,0.0039,0.1279,0.0,-0.029,step_20,no_load
0.477782,0.0,0.1318,0.0037,0.1281,0.0,-0.026,step_20,no_load
0.488769,0.0,0.1318,0.0034,0.1284,0.0,-0.024,step_20,no_load
