time,commanded_deg,real_deg,sim_deg,error_deg,real_vel_deg_s,sim_vel_deg_s,experiment_id,load_condition
0.000655,-49.2188,-49.3066,-49.2639,-0.0427,0.0,0.004,staircase3,no_load
0.011142,-49.2188,-49.3066,-49.2638,-0.0428,0.0,0.004,staircase3,no_load
0.021931,-49.2188,-49.3066,-49.2638,-0.0428,0.0,0.004,staircase3,no_load
0.032708,-49.2188,-49.3066,-49.2638,-0.0428,0.0,0.003,staircase3,no_load
0.043495,-49.2188,-49.3066,-49.2637,-0.0429,0.0,0.003,staircase3,no_load
0.054135,-49.2188,-49.3066,-49.2637,-0.0429,0.0,0.003,staircase3,no_load
0.064986,-49.2188,-49.3066,-49.2637,-0.0429,0.0,0.003,staircase3,no_load
0.076066,-49.2188,-49.3066,-49.2531,-0.0535,0.0,0.703,staircase3,no_load
0.08641,-49.2188,-49.3066,-49.2424,-0.0642,0.0,1.070,staircase3,no_load
0.096998,-49.2188,-49.3066,-49.2333,-0.0733,0.0,0.917,staircase3,no_load
0.107724,-49.2188,-49.3066,-49.2255,-0.0811,0.0,0.775,staircase3,no_load
0.118511,-49.2188,-49.3066,-49.2190,-0.0876,0.0,0.655,staircase3,no_load
0.129442,-49.2188,-49.3066,-49.2134,-0.0932,0.0,0.554,staircase3,no_load
0.140394,-49.2188,-49.3066,-49.2067,-0.0999,0.0,0.450,staircase3,no_load
0.151321,-49.2188,-49.3066,-49.2030,-0.1036,0.0,0.365,staircase3,no_load
0.161796,-49.2188,-49.3066,-49.1999,-0.1067,0.0,0.310,staircase3,no_load
0.172934,-49.2188,-49.3066,-49.1973,-0.1093,0.0,0.266,staircase3,no_load
0.18363,-49.2188,-49.3066,-49.1950,-0.1116,0.0,0.230,staircase3,no_load
0.194201,-49.2188,-49.3066,-49.1930,-0.1136,0.0,0.200,staircase3,no_load
0.204906,-49.2188,-49.3066,-49.1912,-0.1154,0.0,0.175,staircase3,no_load
0.215541,-49.2188,-49.3066,-49.1890,-0.1176,0.0,0.150,staircase3,no_load
0.22636,-49.2188,-49.3066,-49.1877,-0.1189,0.0,0.129,staircase3,no_load
0.237136,-49.2188,-49.3066,-49.1865,-0.1201,0.0,0.115,staircase3,no_load
